"","camis_ls","phone_ls","id","rating","review_count","lat","lon","price"
"55","5143","+17185058800","_4z9FX7X_fwPVbO3TOLurQ","5","1","40.7145500183105","-74.0071411132812","$$$"
"56","3773","+17183882114","lE6uWKC53sZYxj-CBZbu2w","3.5","48","40.780236984595","-73.7937150522746","$"
"57","8373","+12125957996","E41K_yBSmzosUqL52kQTcg","4","13","40.58796","-73.95582",NA
"58","6387","+12123191660","UK-gU-bkPjXYUCHfdpiyTg","4","10","40.8018764384388","-73.9492935713501","$$"
"59","7550","+12125646115","nF4e-edIwvr5RP9wtm2CZg","2.5","2","40.6321365593999","-73.995062390213","$"
"60","12462","+12122793075","B-lJd1eBLcLk1StNbgAe9w","4","386","40.6707147","-73.9785903","$"
"61","4356","+12126833180","3kpnhgKv2r8W8AUHa3sivQ","4","168","40.7210078","-73.9832434","$$"
"62","12221","+19175235851","MNMkd2sK-_5aA2ki02K_kQ","5","1","40.72103","-73.98323","$$$$"
"63","19774","+13474353450","jHn3mUjbe9caYZNe1z9YUw","3","137","40.6406909","-73.964964","$$"
"64","8320","+12126439988","fNxI--522GxiStC-J3SnTw","4","20","40.76496","-73.88882","$$"
"65","23768","+17182972201","IIcKE40roY_GYSMS7Io4Nw","4","165","40.711063","-73.947418","$"
"66","25198","+13478317506","E2zKMwHhz4--dyplQ7gf8A","3.5","545","40.7792833","-73.9776967","$"
"67","48","+17183663030","UBCNhz-TSvBP3zo5PjFWrQ","4","865","40.7555870079476","-73.9852531626821","$$"
"68","19619","+19179556434","w5bAG1wBfEi2gQ2aKoXjtQ","3","137","40.7525347424773","-73.9944018458768","$"
"69","7088","+12129374245","NJ7zULzFvPxrt_ILMvV7gA","3.5","810","40.7472","-73.98619","$$$"
"70","10684","+12129274800","9497jc-1T1nTuoN1v0McsA","3.5","74","40.73773","-73.98125","$$"
"71","8482","+13478080887","m00CF6PcawkntxLYtAsHPA","4","122","40.7502738","-73.9909354","$"
"72","14836","+12126206166","q6BN2aVJFFFkUF4BgpeuyA","3","84","40.706236","-73.808838","$"
"73","1315","+17186249598","XA7phnS0fBfLR8xdsngiUQ","4.5","45","40.706891","-73.905479","$$"
"74","9685","+17182772560","lk0VzRLmRcXrFYrA57nRBg","4","11","40.72687","-73.99185","$$"
"75","21880","+19172386696","hV5JjlaSFrXezfZLHSaWeQ","3.5","393","40.7268034539851","-73.9918255805969","$$"
"76","4140","+12123764982","a8Igk40PPHz1aqESKn2g6Q","3.5","187","40.8389526630453","-73.9416501165676","$$"
"77","16595","+17184648800","JlFbaMbMzsu7FA307mUIqg","4.5","1501","40.7407051700423","-73.8793501821476","$"
"78","10654","+17183958073","tP7RR_9k9sDI2qGLlaaNNg","4","142","40.73774","-73.99127",NA
"79","21772","+17188867885","8yy1R2nxdPInP1udDgHMvA","3","9","40.6936556396422","-73.9866378726187","$"
"80","6813","+12126431270","ucqro3H9oxQM4H8Mpklg4A","5","1","40.67952","-73.88663","$$$"
"81","23952","+13474958643","KN5ifsFkqJWCkVyY0Jj3qg","4","70","40.7428626412249","-74.006521020546","$$"
"82","7577","+17184841080","Q-LY8SbuglgrdfKjMElacQ","3","19","40.742465","-74.0059581","$"
"83","232","+12126874855","hLRg4E-1CUpPuFkX2VQKjg","4.5","10","40.7134073","-73.7629917","$$"
"84","687","+17184648230","EwgeBlEfEI_-lOwP8yB5wQ","4","1","40.7360111","-73.746323","$$$$"
"85","8960","+12128786305","k1KqTy0-rcJjrh9o66vDQA","4","1","40.7136497497559","-73.7629928588867","$"
"86","3491","+12122455511","IQFWqgeEhu6WcP2mGXCvsQ","3.5","224","40.7608312","-73.8299573","$$$"
"87","23572","+13475377754","q5W_RG0e7UWn4Im_KTo6cw","2.5","16","40.7595856182474","-73.8263346","$$"
"88","7152","+12122520146","MOOMt5qp7NYMF36zzhRFTQ","3","9","40.7595547136653","-73.8262011846551","$$"
"89","18621","+19174920697","TYVIfbcJ3YT4CP1roKMshg","2.5","631","40.751757506263","-73.9928958215327","$"
"90","16120","+16463402446","IY9NuJdUQHkTjBqZYfFNSQ","3.5","864","40.75303","-73.972329",NA
"91","16702","+17185522088","avrbPKQqsMfx5q0pCRI-vg","3.5","10","40.733327","-73.736551","$$"
"92","11109","+12126772545","Lst7wAYH_Dlxocz3nYPnow","3.5","428","40.7238251309896","-74.0032896944427","$$"
"93","3964","+17185892233","tIqk0ZWGoItm4oR-l4o4aw","3.5","250","40.759459","-73.992285","$"
"94","15461","+17189755065","xxE4sKeYJAuHdNm7WZlVOg","3.5","557","40.7432632446289","-73.9795150756836","$$"
"95","19543","+17182240332","mL64DspvZKaczT9Th1qHfQ","4","24","40.7881799","-73.95365","$"
"96","15829","+17185626648","dFPLilNrMi9KhhXQTEix5w","3.5","5","40.7881799","-73.95365","$"
"97","3638","+17187962959","UFddI6LC1Ikj0ISkJcm-LA","4.5","24","40.6630742941942","-73.9538597096322","$$$"
"98","21347","+13475360190","6JPEtl_q1KO0B1navU3VYQ","2.5","179","40.6558935","-73.8734445","$"
"99","11694","+12123552337","EWbFQrtJ-XoZcR6crJlIAA","3","25","40.7734803","-73.7959716","$$"
"100","20057","+17182641313","7ei0rqEbo1LZJF_FsWEXUQ","4.5","3","40.85817","-73.90423","$"
"101","21329","+17048208263","73H6_FL6WjBifG_GjV8UmA","2","17","40.879333","-73.904979","$$"
"102","3541","+17188769596","2_oy2iBeT0Rg-oz4f0GF1A","4","616","40.7611","-73.963","$$"
"103","7416","+12129950099","D2gHRnsDVMLoDohU0o4Hdw","3","17","40.7372701555176","-73.7780851847198","$$"
"104","10546","+12126864456","_HXbBN8PlW_Yjl_SFyiNtg","4","80","40.6420365","-74.0768767","$$"
"105","12776","+16469228572","GXW2ADbOJKLry33sRaH9mw","4","2772","40.7211987200392","-73.9881242110576","$$"
"106","19452","+19179217710","sng5ejEyAA22ncDwxdu2lw","3.5","137","40.7459602355957","-73.9878234863281","$$"
"107","7934","+12129658645","wz8Ljo2YkO5F7nsxvrtqQw","3.5","126","40.7213353345147","-74.0097010834234","$$$$"
"108","16642","+19292959031","53y6b_-YaptXhlm2-STzeA","3.5","492","40.717449983677","-73.9960411841547","$$"
"109","14115","+16465594644","inLz0Yw-eI2iJRtwaCipJg","4","182","40.6754336","-73.9811254","$$"
"110","18361","+12129871706","wDuf4Qz9qsC62amLZgWNJQ","4","289","40.74744","-73.97728","$$"
"111","19356","+16469983976","JeCtYANe0eqW8xe1SN3lWg","4","1879","40.74828","-73.98649",NA
"112","19260","+12127149700","TwHrSQw_OkyfDjzZyh_nrA","3.5","357","40.747131","-73.985939","$"
"113","14607","+13478449075","agiQHQvFbZdfw-RjIcVLGg","4.5","31","40.7125511169434","-73.9662017822266","$$"
"114","2995","+12122078050","lgtF6YLpvGncyu8q1M-nTQ","4.5","20","40.714787","-73.961489","$$"
"115","23860","+12127549455","mqJU7hNRbTrffSyj-95MXw","3.5","222","40.759318","-73.970908","$$"
"116","16019","+17189480200","RE-UfNQKTxPZTKW5UkxVWw","4","32","40.5576415","-74.206512","$"
"117","9888","+17182662829","d1JPQ-5WvsNunQFV9J8AdA","3.5","8","40.5626937","-74.1910732","$$"
"118","13565","+13472719319","u2l6QR6Gj4dbVPAsWhTBHQ","3.5","3","40.562981","-74.191682","$$"
"119","7211","+12124142700","QwEqWAJhZ6oqycqjwZ1WMA","3","28","40.5626937","-74.1910732","$$"
"120","13304","+19175667699","OeDnr5P7pJ0Q6s8yCcqzkw","3.5","422","40.599517","-73.98946","$$"
"121","11898","+12127592253","Xt3QvH2apUnviJ73hRts6A","4","1","40.8128171","-73.9233877","$"
"122","21318","+19178031773","5FCK_sFxtnFRVFVar4eykQ","3.5","9","40.7429008","-74.00354","$"
"123","419","+12127536440","1B-lytoWyHLEG95eyM9M_Q","3.5","231","40.7431335449219","-74.0038757324219","$$"
"124","2297","+17184928021","mPXHD_SFIZxXhmIznSzuGg","3","152","40.7572593688965","-73.9774627685547","$$"
"125","13211","+17184422332","H0yDqE4gC_he079K6Gmkqg","4","199","40.625598","-74.143835","$$$"
"126","3236","+12127304442","5OL-dKkocWxAhkmWA0AQMQ","3","172","40.75763","-73.98921","$$"
"127","2439","+17182189632","dZfsnWejwb7fuwt0C2QZNA","3.5","360","40.71651","-73.95895","$$$"
"128","1177","+12129829895","bBHRLLTRXxkSml3SqudJ9g","3.5","150","40.72901","-73.98835","$$"
"129","17423","+17184604455","n052CcbDffFBP2yoQk1TpQ","4","142","40.76536","-73.82022","$"
"130","23937","+17188208895","yXmTKqpnFskiuMRFjVE-Hg","4","43","40.7272057767604","-73.7869808412378","$"
"131","20454","+19178257835","-LSxrbnBVX6BftMPLindOQ","3","4","40.673851","-73.9309464","$"
"132","18560","+19179662500","FzsVIVgo9MrVrv6wOX9n7Q","4.5","20","40.70745","-74.00748","$$"
"133","21663","+12124523333","Zg9Q7iJowprGh9Ly2qw4qQ","1","1","40.6100136678667","-73.9223382857945","$"
"134","4100","+17182526483","voSYlJnDLePsAFTqT7p3PA","3.5","156","40.83208","-73.85128","$$"
"135","6455","+17187949710","FOf_vQQ2HshtN3HUBPlNiw","4","112","40.7112615","-73.9460535","$$"
"136","5765","+16464835087","iL88ZmIUC_9Obf-r6YN1Ew","3.5","329","40.72793","-73.99928","$"
"137","13308","+17183353600","d1vNF0ost_uJBSBqPb-opQ","3","150","40.723","-73.98259","$$$"
"138","11366","+17183600737","-4oRsGaCKCMllrBGnIXN1Q","3","284","40.727931","-73.999275","$"
"139","3762","+12127775454","v3eriTn0dudioocyVZN_hg","2.5","497","40.7277145","-73.9994507","$$"
"140","23020","+12123267117","piH-TNcmjLq2NHE4ZtbrBA","3.5","178","40.770632","-73.957562",NA
"141","24839","+1917407793_","CBbrqH6BzRduqCFjdVWkwg","2.5","46","40.75589","-73.87943","$$"
"142","15687","+12125852100","znjI0AUNDgQJstazw62nxg","3.5","38","40.75171","-73.98026","$"
"143","585","+17188998376","U1sKlVRKlWPXQGiFU09Ydg","4","114","40.76081","-73.97034","$$"
"144","6892","+12126832222","CXsRWwy_DXNKGqopxwpZdw","2.5","76","40.8197","-73.93022","$$$$"
"145","18326","+13473833127","BewiujBW7QMp6ZHFUDlxxA","4","35","40.8509505540133","-73.9385998249054","$"
"146","9421","+16464564488","0KrOkhh3VjlnQSVROQM_Xg","3","274","40.7645296","-73.9824447","$$$"
"147","10947","+16465594793","PQ2ZlhuTlJpvMUgvsAwtmQ","3.5","297","40.7470559","-73.985959","$$"
"148","17522","+17188170917","iwFI9MgdraPRv2crU3xYlQ","3","8","40.8381271","-73.9188232","$$"
"149","9544","+17186658686","UZyJLP50F9PiytmdQ8LXTw","3.5","126","40.74487","-73.98118","$$"
"150","3133","+12127951891","sL3m7bNdjkwjwVB6lTAzBg","5","1","40.63523","-74.1171899","$"
"151","12060","+12125866075","fb50Bpk5UQKqrRlg1vIWfQ","1.5","13","40.7260351054677","-73.8949549198151","$"
"152","9103","+12122687888","0k678lCWQyReNi0lARlOmw","4","615","40.724038","-74.009958","$$"
"153","16345","+17187530573","p1-GIyxvaXSO2xBIndl0Ww","4","15","40.780719","-73.947242","$"
"154","12136","+13472978732","0_uokcHp3UmQhcOJ1EbRSA","3.5","12","40.780712","-73.947243","$$"
"155","7100","+16468376020","XSvT4-d8mDeXBJDoG7pZHw","4","100","40.7097126477894","-74.0083819832646","$$"
"156","8155","+17184470960","PZ0UmKTOV7R015DWkFnFNQ","3.5","94","40.742649","-74.000816","$$"
"157","841","+17187797459","C56chiGa56B-hwM4JYS4BA","4","154","40.765281","-73.976002","$"
"158","12004","+12124310111","7JRE8aBK5xnxwCCGcspuzQ","2","9","40.8464317","-73.9177475","$$"
"159","20042","+12127728782","M0K_65YKPUzSVAkKmXMdOA","3","23","40.69909","-73.917126","$"
"160","12281","+12125875740","ckA5dhV4ve-QZXUBFI6TUA","4","304","40.7385919","-73.9888939","$$"
"161","3718","+12123372439","Cn0aZzeIrulN6N4OF7eMdQ","3","211","40.74413","-73.92352","$"
"162","24778","+19294029178","aQHyp7y5Ux1sI8hC6qEwEA","4","46","40.76363","-73.98862","$"
"163","9401","+12123089100","PVXtnoErBOxLd98kK8lS1w","3.5","20","40.76363","-73.98862","$$"
"164","25334","+13474981171","DkmeAg0lNOTI8SKltDsd_w","4.5","50","40.7541243338164","-73.8327374542145","$$"
"165","8509","+17183819681","qg9L-W7U168iozyqmQL8Hw","4","18","40.88791","-73.8602","$$$"
"166","15574","+12122677426","eXaVpv-Fle6Sc3AAWtTxRA","3.5","78","40.7558099","-73.96516","$$"
"167","5954","+17183495999","A6SKgGPE6AGPkiHGSesW9A","4.5","130","40.88873","-73.85974","$"
"168","23794","+19178155339","Q1JvzJPb5-C2e8tbKADJ9A","3.5","166","40.7099453","-74.0079919","$$"
"169","18476","+16469984810","JwwUpvy7DfUB0WmhNSlxDQ","3.5","405","40.625486","-74.0239","$$"
"170","9530","+17188860123","tYZ2hHo9ulBPY5qiyCYKPg","4.5","47","40.682067","-73.979484","$$"
"171","993","+17187981203","KPOyrjp00jOx0XQrJ7gssA","2","60","40.7578653527206","-73.779794","$"
"172","8844","+17182895200","-fcbr1p0Uijjg3WpDDn5VA","4.5","238","40.679911","-73.994879","$"
"173","395","+12127531761","EsGD7DOEgdoveAsl1rdU8A","3","3","40.7022363","-73.8206267","$$"
"174","20791","+19177703852","RDQdwTuj_ldq7-Rm3pX-JA","3","71","40.720414","-73.844456",NA
"175","9342","+16464775291","16heVvLqYfLpl8mC1RN3Bg","4.5","446","40.6389709339157","-74.0046846944427","$"
"176","986","+17187980076","2L20kuwaYbxza7EHbDuIYA","3.5","272","40.74738","-73.98288","$$"
"177","10047","+12125137020","xAXxiuKb2FqWKLzUjW998Q","3.5","13","40.747375","-73.982887","$"
"178","7370","+17186803390","emWlXyIDs97NemD8reOH_w","4.5","42","40.7925072","-73.9713658","$"
"179","17243","+19293378476","1fbWQMOkJt2Ar6d2w7oNDw","4","36","40.6876044857774","-73.9862787595246","$"
"180","9500","+17184231577","nPENOQA2HUqbc-8ow6fkyQ","2.5","16","40.7648777503808","-73.5202023004258","$$"
"181","25792","+13476427090","rgJ2t1mN86d2R9r54wFfhg","2.5","40","40.756272","-73.804293","$$"
"182","9979","+17188555125","EhbWrctXQIAbHpEaxJKmYg","4","11","40.6100607968069","-74.0632916097799","$"
"183","9559","+17184414031","az4tZj2pFMBCy-X84cQXxA","4.5","116","40.628039","-74.028829","$$"
"184","1428","+17187934057","ub2VfE7SRLJABAClzGZp3A","3.5","596","40.7428563","-73.9911656","$$"
"185","18074","+17184310026","h9W4oGQWqby16oeGShBo7g","3.5","76","40.74448","-74.0063","$$"
"186","5577","+13478200792","S73nEQ1UxV5rr6vcU834vw","4","29","40.6788921944687","-73.9641623462268","$$"
"187","3495","+12126793500","mgWuSSmTD900Ro-Qv0O7dA","3.5","86","40.788985241531","-73.8087381810709","$$"
"188","18679","+16468637076","GeXd_6XseU9E8oC1p1SaNg","3.5","190","40.7802977","-73.9801793","$"
"189","10170","+17184458465","OMnGx8677VNH3-n3FGujYw","3.5","5","40.618345","-73.983666","$$"
"190","12005","+17184475300","JcgPIM9opkzvoqomfbp5kA","1.5","3","40.6183468618609","-73.983663","$"
"191","10642","+17186305700","m2glazwN3Bd8rdhA1EC2dg","4","39","40.7083836798474","-73.8306433777363","$$"
"192","12668","+12122423491","4r2zh9UpajJYy6P5ixloCQ","4","100","40.7607851","-73.915434","$"
"193","10741","+19176897320","oiTgaZDlKEsnnXt5mdIltw","2.5","18","40.76149","-73.98446","$$"
"194","2902","+12123660994","kn_cpoilWk2s7_8wmJDdSg","4","226","40.62243","-74.00561","$$"
"195","17252","+17182303734","DXMfEyJCCAUFgtVZpSkwVA","3.5","159","40.75523","-73.76834","$$"
"196","14101","+17182976800","LT0yyLNM84EiJj9DL0rfHA","4","78","40.76701","-73.95846","$$"
"197","820","+17187461255","r8AGzqQszraYuu--FQ7nHA","3.5","12","40.83672","-73.9403","$"
"198","15511","+12124964081","mE4C04NeTKmr3GwRQwM3Wg","4.5","216","40.7236935","-74.0044516","$"
"199","4828","+17186090469","XDL8GWy3uCB8bdpMiRLRJw","3.5","426","40.7809792","-73.9179077","$"
"200","2563","+17186211300","VgN7z58EIHmxZ-l73WOz7w","3","254","40.6828717","-73.9651809","$"
"201","11888","+16463221799","8_liaBIVXzSUwfNtdwd9ew","3","144","40.7458947866279","-73.945216975386","$"
"202","3261","+17188491366","E1RvMNZ4re4TnKarjx14Zw","3.5","470","40.7307352","-73.9862681","$"
"203","21214","+16463987849","TOCEADTejFVg662kuYQZSg","2.5","46","40.7207339","-73.8060555","$"
"204","24709","+13477892775","DupZTDIXz9Es6eonKqI0IQ","3.5","5","40.75884","-73.97307","$$$"
"205","18997","+17189563388","BQcgpQxUM39PMO_YDl_CqA","4","505","40.80095","-73.96141","$$"
"206","5256","+12127574617","I9gJakzzGo5wJ6rkX7HXRA","4","83","40.73321","-73.98625","$$"
"207","1484","+17187459618","3004g82RXwKoqaenSqBVEg","4","317","40.78583","-73.97597","$"
"208","9614","+17183571838","7pdmdB6PohUO9AchXAgTBQ","4.5","15","40.62625","-73.97611","$$"
"209","20482","+13473724987","GBa6g6b3LOJz4IPl4JDMkw","3.5","132","40.71056","-73.85035","$"
"210","18563","+16467083456","gP8mp6O-z21prrrQ4nfABg","4","43","40.62726","-74.02323","$"
"211","20049","+17188879969","xiwnLiNhSlEN4CDcurqsLQ","4","1125","40.74519","-73.97918","$$"
"212","24163","+16468690339","2AcDHuatOFXhqJDedZwGiA","3.5","259","40.8414062274416","-73.9386532729438","$"
"213","25075","+12129289329","Xrz4pfFCo-cFzcTqUPPkaw","3.5","13","40.70008","-73.90782","$"
"214","1725","+12129411781","ZYWwYSXWyDlVYIjPgXmIQA","3","42","40.7560263","-73.9285962","$"
"215","21256","+17189300071","RkXtmPrNSi1xMEy6RNSj3g","4","5","40.6528","-74.0097","$$"
"216","2900","+17185454554","PFh58woClJ3aYrv2bFlWvQ","3","5","40.8248661","-73.9093791","$$"
"217","18839","+13477632537","7rEUkuqi6eCaM2jde165yQ","3","33","40.72299","-73.98549","$$"
"218","15001","+17187520797","D0IjPRT4Wf1WjErfglHVMA","3.5","25","40.7720195524061","-73.9259623116379","$$$"
"219","3440","+12125055931","4IHqVYW80yuzUilt9ksPOA","3","14","40.7719002","-73.9259262","$"
"220","26454","+17183800802","_WEgfWqzz99HsmOE7r6vHQ","2.5","8","40.7719226","-73.9257416","$$$"
"221","274","+12127539700","4FD0TAxe70nb3ngk3sXF9Q","4","98","40.7293403","-73.9866071","$$"
"222","6797","+16464389832","KkAtVVjnMfb1vGlcpzmhgw","4","284","40.6778662988215","-73.9500002190471","$$"
"223","15535","+12127777286","T3KK5s1HaPGokXEc5Z8vOg","3.5","199","40.7205142","-73.8093901","$$"
"224","2020","+12128730251","f8g5HPhwUs4TpNsf_7uvZw","3.5","10","40.7128001","-73.7684893","$"
"225","700","+17189518475","pIrSHmLYW6Bdjiz-HHWd1Q","4","284","40.8141032","-73.9597766",NA
"226","24384","+17185440400","IaDMUMImKrGfxhAZWC6L8w","3","10","40.6156999","-73.94454","$"
"227","20076","+12017367842","euO-c5OpErE3UJCAliC4Bw","4.5","232","40.77929","-73.94785","$"
"228","18748","+17184915600","43k_CPHW_FYV-3UVxW-MxQ","3.5","24","40.80195","-73.94517","$$"
"229","5085","+12126899000","qSKjtOgP0SsxfKqdqgLMzg","2.5","109","40.7630794","-73.985264","$$$$"
"230","18989","+12039792699","-kmtr62_IlJuYi3J7n255Q","3.5","15","40.633255","-74.012337","$$"
"231","11372","+12127955995","LyNQBPhmvRkN69b3rJp41Q","3","36","40.6363428","-74.0120788","$$$"
"232","7944","+17183868616","Hw6PFIFmH1_CHP0TVJdbBQ","4","82","40.629027","-74.029126","$"
"233","9414","+17187291188","SiPVYO6i-jJKRVEfW1WdxQ","4","132","40.7612266540527","-73.8030700683594","$"
"234","19124","+17187686811","bZQryeTD6hIsT6lSUxzSSw","4","415","40.72698","-73.98357","$$"
"235","7672","+13475911570","ciIihWqiw5z8qwWlJBp5NA","3.5","162","40.75674","-73.97712","$$"
"236","8059","+12122535950","8oW13EJe5wgOpQPvYU-l7A","3.5","17","40.81591","-73.9168399","$"
"237","17602","+16172818379","hh0ae47ojPqq3USCRLmAjg","4","885","40.7277","-74.0001599","$$"
"238","12138","+17189328855","ynQ8NJB7SEAIkuUxopHPvA","3","440","40.7032251","-73.993782","$"
"239","24559","+19172615963","yXe11FYrZBxGZzhwqm2M4A","3.5","42","40.5696147535823","-74.1109104993881","$$"
"240","17165","+13474250111","YDorQeInbcXaOq_fVY0-VA","3","74","40.56915","-74.11156","$$"
"241","14670","+17188293150","EvadQ7LeXwhcEvfQHCVlkg","4.5","2","40.6848451030769","-73.8678904250264","$"
"242","19205","+19295008637","IjGS7VTQ4sai1jodXY5Mfg","4","1","40.68462","-73.86785","$$"
"243","19853","+1516_315_27","-d8aR2Iw6Yl5ywi1R9mItg","4.5","11","40.644485","-74.096969","$"
"244","9353","+17185915555","DldbsUqtMSDC1xIHLbnjng","4","94","40.7959551698859","-73.9705043655813",NA
"245","15109","+17184725598","jg7B0Pd1j_gCV_AKk3iVDQ","3.5","116","40.6921231","-73.9911683","$"
"246","6154","+17184682525","WwItlkynYdH5sWYdY-0tFQ","1","1","40.689217","-73.991776","$"
"247","7487","+12127491125","isIFCDLE3VIDJcqhVy_klA","4","676","40.6355691","-74.0115482","$$"
"248","10370","+17182529865","UG7kwyd6j0TZ-D9I5La3PQ","3","70","40.76226","-73.8032","$$"
"249","17674","+12127227220","CWlgcGeUYRKqR7x-ez9X8g","3","31","40.83684","-73.94253",NA
